plinder_pdb	plinder_chain	casf_pdb	casf_chain	pident	query_coverage	subject_coverage	alignment_length	query_length	subject_length	evalue	bitscore
5kgg	5kgg_A	3jya	3jya__chain0	100.0	100.0	99.6	273	273	274	7.66e-212	570.0
5kgi	5kgi_A	3jya	3jya__chain0	100.0	100.0	99.6	273	273	274	7.66e-212	570.0
5kgk	5kgk_A	3jya	3jya__chain0	100.0	100.0	99.6	273	273	274	7.66e-212	570.0
5kmi	5kmi_A	4m0y	4m0y__chain0	37.9	89.0	95.4	269	300	263	1.9e-60	187.0
5kmj	5kmj_A	4m0y	4m0y__chain0	37.7	89.0	95.4	268	300	263	2.69e-60	187.0
5kmk	5kmk_A	4m0y	4m0y__chain0	37.8	88.2	95.4	270	304	263	2.16e-60	187.0
5kml	5kml_A	4m0y	4m0y__chain0	38.3	89.5	95.4	266	296	263	1.88e-62	192.0
5kmm	5kmm_A	4m0y	4m0y__chain0	37.0	91.0	97.7	276	301	263	1.39e-60	187.0
5kmn	5kmn_A	4m0y	4m0y__chain0	38.3	89.5	95.4	266	296	263	1.88e-62	192.0
5kmo	5kmo_A	4ivb	4ivb__chain0	36.9	94.2	93.9	293	291	293	5.2699999999999995e-45	148.0
5kmw	5kmw_A	4de2	4de2__chain0	84.3	99.6	98.1	255	256	260	6.4e-153	420.0
5kr9	5kr9_A	4mgd	4mgd__chain1	99.1	99.6	99.6	235	236	236	1.99e-168	457.0
5kra	5kra_B	4mgd	4mgd__chain0	98.8	100.0	100.0	241	240	241	6.890000000000001e-169	459.0
5krc	5krc_B	4mgd	4mgd__chain1	98.3	99.2	99.2	236	238	236	1.1999999999999999e-165	451.0
5krf	5krf_A	4mgd	4mgd__chain1	98.7	100.0	99.6	235	234	236	1.45e-165	450.0
5krh	5krh_B	2p15	2p15__chain1	98.3	99.6	99.2	240	237	242	7.38e-168	456.0
5kri	5kri_A	4mgd	4mgd__chain1	97.5	100.0	99.2	236	234	236	6.59e-162	441.0
5krj	5krj_A	2qe4	2qe4__chain0	98.1	90.5	100.0	209	231	207	4.0200000000000005e-144	395.0
5krk	5krk_A	2qe4	2qe4__chain0	98.6	91.2	100.0	208	228	207	3.57e-144	395.0
5krl	5krl_B	2qe4	2qe4__chain0	98.6	91.2	100.0	208	228	207	1.2400000000000001e-144	396.0
5krm	5krm_B	2p15	2p15__chain1	99.2	99.6	99.6	241	240	242	1.2400000000000001e-169	461.0
5krs	5krs_A	3zsx	3zsx__chain0	95.3	98.6	98.7	149	148	149	2.4599999999999998e-101	281.0
5krt	5krt_A	3zsx	3zsx__chain0	95.9	99.3	98.7	147	145	149	3.76e-102	283.0
5ku8	5ku8_A	4eor	4eor__chain0	31.9	89.0	98.0	301	328	294	5.209999999999999e-40	136.0
5kvt	5kvt_A	3k5v	3k5v__chain0	37.1	96.9	91.3	278	287	286	8.720000000000001e-64	196.0
5kwh	5kwh_A	4eor	4eor__chain0	31.7	89.1	98.0	303	331	294	3.01e-39	134.0
5kwv	5kwv_B	4ddk	4ddk__chain1	46.2	95.6	90.7	260	270	281	1.22e-57	179.0
5kyj	5kyj_F	2qe4	2qe4__chain0	33.3	79.4	82.1	177	218	207	1.3300000000000001e-21	82.4
5kz7	5kz7_A	1nvq	1nvq__chain0	35.6	80.4	97.0	264	296	264	2.05e-45	148.0
5kz8	5kz8_A	1nvq	1nvq__chain0	36.4	80.8	97.0	264	302	264	8.49e-50	160.0
5kzu	5kzu_A	2wn9	2wn9__chain1	99.5	100.0	98.6	208	207	211	9.18e-156	423.0
5l1e	5l1e_B	2al5	2al5__chain0	72.7	45.0	99.6	348	773	260	8.28e-165	470.0
5l1f	5l1f_B	2al5	2al5__chain0	72.7	45.0	99.6	348	773	260	8.28e-165	470.0
5l1h	5l1h_A	2al5	2al5__chain0	72.7	45.0	99.6	348	773	260	8.28e-165	470.0
5l6w	5l6w_L	3k5v	3k5v__chain0	30.8	87.9	89.5	260	290	286	6.460000000000001e-33	116.0
5l8u	5l8u_A	3p5o	3p5o__chain0	35.8	89.7	83.5	106	116	127	1.57e-17	66.6
5lar	5lar_A	3e92	3e92__chain0	98.9	99.7	99.7	349	350	349	1.3500000000000001e-257	692.0
5lcp	5lcp_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5lcq	5lcq_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5lcr	5lcr_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5lct	5lct_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5lcu	5lcu_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5lhp	5lhp_A	1owh	1owh__chain0	70.6	99.2	99.6	245	247	245	4.01e-141	389.0
5li9	5li9_A	3ag9	3ag9__chain0	40.5	84.9	87.5	284	331	319	1.5e-70	216.0
5ll8	5ll8_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
5lln	5lln_B	4jsz	4jsz__chain0	60.2	99.2	99.2	256	258	257	6.95e-115	324.0
5lmd	5lmd_A	4jsz	4jsz__chain0	99.6	100.0	100.0	257	257	257	3.93e-199	537.0
5lnz	5lnz_A	2xdl	2xdl__chain0	100.0	100.0	99.5	207	207	208	2.0099999999999998e-147	402.0
5lo0	5lo0_A	2xdl	2xdl__chain0	100.0	100.0	99.5	207	207	208	2.0099999999999998e-147	402.0
5lo1	5lo1_A	2xdl	2xdl__chain0	92.8	100.0	99.5	207	192	208	2.24e-131	361.0
5lpo	5lpo_A	3rr4	3rr4__chain0	96.2	99.4	100.0	371	362	368	1.39e-260	701.0
5lpq	5lpq_A	3rr4	3rr4__chain0	95.7	98.6	100.0	372	365	368	1.8300000000000002e-259	699.0
5lpt	5lpt_B	3rr4	3rr4__chain0	96.2	98.6	100.0	372	367	368	4.19e-261	703.0
5lq9	5lq9_A	2yki	2yki__chain0	100.0	100.0	100.0	207	207	207	1.3599999999999998e-147	402.0
5lr1	5lr1_A	2yki	2yki__chain0	100.0	99.5	100.0	207	208	207	1.42e-147	402.0
5lr7	5lr7_A	2yki	2yki__chain0	100.0	100.0	100.0	207	207	207	1.3599999999999998e-147	402.0
5lrb	5lrb_A	3ebp	3ebp__chain0	44.2	98.5	96.9	839	844	810	1.12e-240	688.0
5lrc	5lrc_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5lrd	5lrd_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5lre	5lre_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5lrf	5lrf_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5lrl	5lrl_A	2yki	2yki__chain0	100.0	99.5	100.0	207	208	207	1.42e-147	402.0
5lrz	5lrz_A	2yki	2yki__chain0	100.0	100.0	100.0	207	207	207	1.3599999999999998e-147	402.0
5ls1	5ls1_A	2yki	2yki__chain0	100.0	100.0	100.0	207	207	207	1.3599999999999998e-147	402.0
5lvm	5lvm_A	1ydr	1ydr__chain0	38.3	96.5	79.8	274	284	336	6.6e-69	211.0
5lw1	5lw1_B	3e92	3e92__chain0	47.3	99.2	96.8	355	355	349	6.13e-106	308.0
5lwr	5lwr_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
5lwt	5lwt_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
5lyq	5lyq_A	2pog	2pog__chain0	32.7	96.7	89.7	217	212	233	1.71e-24	90.5
5m0b	5m0b_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5m0c	5m0c_A	1q8t	1q8t__chain0	97.0	100.0	99.1	338	338	341	4.26e-249	670.0
5m0l	5m0l_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5m4e	5m4e_A	3b27	3b27__chain0	100.0	100.0	96.7	208	208	215	3.27e-148	404.0
5m4h	5m4h_A	3b27	3b27__chain0	100.0	100.0	96.7	208	208	215	3.27e-148	404.0
5m5a	5m5a_A	3ag9	3ag9__chain0	35.0	75.6	80.6	257	315	319	1.37e-44	148.0
5m6v	5m6v_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5m6y	5m6y_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5m71	5m71_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5m75	5m75_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5m78	5m78_A	4jsz	4jsz__chain0	99.6	99.2	100.0	257	259	257	6.049999999999999e-199	536.0
5maf	5maf_A	3ag9	3ag9__chain0	35.0	75.2	80.6	257	315	319	5.64e-43	144.0
5mag	5mag_A	3ag9	3ag9__chain0	34.6	75.2	80.6	257	314	319	2.36e-40	137.0
5mah	5mah_A	3ag9	3ag9__chain0	34.2	75.6	80.6	257	316	319	5.8e-43	144.0
5mai	5mai_A	3ag9	3ag9__chain0	34.0	76.0	80.9	259	312	319	2.65e-43	145.0
5mb0	5mb0_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
5mb3	5mb3_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
5mb5	5mb5_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
5mcb	5mcb_A	3ebp	3ebp__chain0	99.8	100.0	100.0	810	809	810	0.0	1630.0
5mco	5mco_A	3udh	3udh__chain0	98.7	98.7	97.0	382	383	394	6.399999999999999e-287	770.0
5mem	5mem_A	3ebp	3ebp__chain0	99.5	100.0	100.0	810	807	810	0.0	1627.0
5mfq	5mfq_B	4dld	4dld__chain1	100.0	100.0	100.0	254	254	254	1.86e-191	517.0
5mfv	5mfv_A	4dld	4dld__chain1	100.0	100.0	98.4	250	250	254	8.43e-187	505.0
5mfw	5mfw_B	4dld	4dld__chain1	100.0	100.0	99.6	253	253	254	1.0299999999999999e-190	515.0
5mgi	5mgi_A	4de2	4de2__chain0	53.8	98.5	99.6	260	264	260	1e-92	268.0
5mhi	5mhi_A	1q8t	1q8t__chain0	96.8	96.3	99.7	340	351	341	4.8600000000000005e-247	665.0
5mj5	5mj5_A	2p15	2p15__chain1	32.8	87.3	80.2	195	213	242	3.91e-25	92.4
5mjt	5mjt_L	2zda	2zda__chain0	100.0	93.5	100.0	29	31	29	8.18e-18	61.2
5mk4	5mk4_A	2qe4	2qe4__chain0	33.3	87.9	89.4	192	214	207	8.339999999999999e-23	85.5
5mku	5mku_A	2pog	2pog__chain1	32.6	88.0	89.6	193	208	211	2.13e-22	84.3
5mls	5mls_H	1oyt	1oyt__chain1	99.6	100.0	100.0	250	250	250	1.0799999999999999e-197	533.0
5mm6	5mm6_H	2zda	2zda__chain1	99.6	100.0	100.0	251	251	251	7.059999999999999e-199	536.0
5mmf	5mmf_B	4eor	4eor__chain0	31.6	90.2	97.3	301	325	294	2.73e-38	131.0
5mmr	5mmr_B	4eor	4eor__chain0	31.6	90.2	97.3	301	325	294	2.73e-38	131.0
5mmw	5mmw_A	2p15	2p15__chain0	32.3	87.7	81.4	198	212	242	1.45e-24	90.9
5mna	5mna_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
5mnk	5mnk_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
5mnl	5mnl_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
5mnm	5mnm_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
5mnp	5mnp_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
5mnq	5mnq_A	1k1i	1k1i__chain0	100.0	100.0	100.0	223	223	223	4.94e-167	453.0
5mo4	5mo4_A	3k5v	3k5v__chain0	92.2	61.1	98.3	281	429	286	3.48e-189	520.0
5moh	5moh_A	4eor	4eor__chain0	31.6	89.9	97.3	301	326	294	1.02e-38	132.0
5mot	5mot_A	4eor	4eor__chain0	31.7	89.9	98.0	303	328	294	2e-39	134.0
5mov	5mov_A	4eor	4eor__chain0	31.6	90.2	97.3	301	325	294	9.97e-39	132.0
5mow	5mow_B	4eor	4eor__chain0	31.6	90.4	97.3	301	324	294	2.66e-38	131.0
5mp8	5mp8_A	4eor	4eor__chain0	31.6	90.2	97.3	301	325	294	2.73e-38	131.0
5mqg	5mqg_B	3p5o	3p5o__chain0	33.3	90.3	79.5	102	113	127	5.05e-18	67.8
5mqk	5mqk_B	3p5o	3p5o__chain0	33.3	88.7	79.5	102	115	127	7.61e-18	67.4
5msa	5msa_A	4jsz	4jsz__chain0	35.2	98.9	99.2	264	261	257	4.35e-46	149.0
5mxd	5mxd_A	2vkm	2vkm__chain0	100.0	99.7	100.0	389	390	389	1.83e-298	799.0
5mzl	5mzl_A	3jya	3jya__chain0	98.2	100.0	99.6	273	269	274	4.7299999999999996e-205	553.0
5n1d	5n1d_A	1q8t	1q8t__chain0	96.8	96.3	99.7	340	351	341	4.8600000000000005e-247	665.0
5n1g	5n1g_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n1h	5n1h_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n1k	5n1k_A	1q8t	1q8t__chain0	96.5	98.0	99.7	340	344	341	3.51e-245	660.0
5n1l	5n1l_A	1q8t	1q8t__chain0	96.8	96.3	99.7	340	351	341	4.8600000000000005e-247	665.0
5n1o	5n1o_A	1q8t	1q8t__chain0	96.2	98.8	99.7	340	340	341	1.2199999999999999e-244	659.0
5n23	5n23_A	1q8t	1q8t__chain0	95.3	99.1	99.7	340	337	341	7.27e-243	654.0
5n2l	5n2l_C	3p5o	3p5o__chain0	43.4	99.1	81.9	106	107	127	2.28e-28	94.0
5n2m	5n2m_A	3p5o	3p5o__chain0	100.0	100.0	100.0	127	127	127	1.07e-96	267.0
5n32	5n32_A	1q8t	1q8t__chain0	96.5	96.8	99.7	340	348	341	2.39e-244	659.0
5n33	5n33_A	1q8t	1q8t__chain0	96.8	96.3	99.7	340	351	341	4.8600000000000005e-247	665.0
5n36	5n36_A	1q8t	1q8t__chain0	96.8	96.3	99.7	340	351	341	4.8600000000000005e-247	665.0
5n37	5n37_A	1q8t	1q8t__chain0	97.1	96.9	99.7	340	351	341	4.35e-250	673.0
5n39	5n39_A	1q8t	1q8t__chain0	96.8	96.3	99.7	340	351	341	4.8600000000000005e-247	665.0
5n3b	5n3b_A	1q8t	1q8t__chain0	97.1	98.0	99.7	340	346	341	3.4000000000000002e-248	668.0
5n3d	5n3d_A	1q8t	1q8t__chain0	96.8	96.6	99.7	340	350	341	4.6700000000000006e-247	665.0
5n3e	5n3e_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	352	341	4.340000000000001e-248	668.0
5n3f	5n3f_A	1q8t	1q8t__chain0	96.0	98.8	94.7	323	321	341	3.29e-228	617.0
5n3g	5n3g_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n3i	5n3i_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n3j	5n3j_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n3l	5n3l_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n3m	5n3m_A	1q8t	1q8t__chain0	97.1	99.7	99.7	340	341	341	2.8999999999999996e-250	673.0
5n3n	5n3n_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n3o	5n3o_A	1q8t	1q8t__chain0	97.0	100.0	99.1	338	338	341	4.26e-249	670.0
5n3p	5n3p_A	1q8t	1q8t__chain0	97.1	100.0	99.4	339	339	341	1.09e-249	672.0
5n3q	5n3q_A	1q8t	1q8t__chain0	97.1	100.0	99.4	339	339	341	1.09e-249	672.0
5n3r	5n3r_A	1q8t	1q8t__chain0	97.1	100.0	99.4	339	339	341	1.09e-249	672.0
5n3s	5n3s_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n3t	5n3t_A	1q8t	1q8t__chain0	97.1	100.0	99.7	340	340	341	2.7899999999999996e-250	673.0
5n4n	5n4n_A	3jya	3jya__chain0	99.6	100.0	99.6	273	273	274	6.3e-211	568.0
5n4o	5n4o_A	3jya	3jya__chain0	98.9	100.0	99.6	273	271	274	2.6499999999999997e-207	559.0
5n4u	5n4u_A	3jya	3jya__chain0	99.6	100.0	99.3	272	272	274	1.4200000000000001e-209	565.0
5n4v	5n4v_A	3jya	3jya__chain0	99.6	100.0	99.6	273	273	274	6.3e-211	568.0
5n4x	5n4x_A	3jya	3jya__chain0	99.3	100.0	99.6	273	272	274	2.3600000000000003e-208	561.0
5n4y	5n4y_A	3jya	3jya__chain0	99.6	100.0	99.6	273	273	274	6.3e-211	568.0
5n4z	5n4z_A	3jya	3jya__chain0	99.6	100.0	99.3	272	272	274	1.4200000000000001e-209	565.0
5n50	5n50_A	3jya	3jya__chain0	99.6	100.0	99.6	273	273	274	6.3e-211	568.0
5n51	5n51_A	3jya	3jya__chain0	98.2	100.0	99.6	273	269	274	4.7299999999999996e-205	553.0
5n52	5n52_A	3jya	3jya__chain0	97.8	100.0	99.6	273	268	274	2.63e-204	551.0
5n5l	5n5l_A	3jya	3jya__chain0	99.3	100.0	99.6	273	272	274	4.77e-208	561.0
5n5m	5n5m_A	3jya	3jya__chain0	99.6	100.0	99.6	273	273	274	6.3e-211	568.0
5n63	5n63_A	4f9w	4f9w__chain0	96.4	99.7	100.0	336	325	336	3.27e-237	639.0
5n64	5n64_A	4f9w	4f9w__chain0	97.0	99.4	100.0	336	329	336	2.82e-239	645.0
5n65	5n65_A	4f9w	4f9w__chain0	99.1	100.0	100.0	336	333	336	2.88e-249	670.0
5n66	5n66_A	4f9w	4f9w__chain0	98.5	99.7	99.7	335	332	336	1.79e-245	660.0
5n67	5n67_A	4f9w	4f9w__chain0	97.0	99.7	100.0	336	327	336	3.6999999999999997e-239	644.0
5n68	5n68_A	4f9w	4f9w__chain0	97.6	99.7	99.7	335	328	336	8.109999999999999e-241	649.0
5n6f	5n6f_A	3rr4	3rr4__chain0	98.4	99.2	100.0	368	365	368	2.1799999999999998e-267	719.0
5n6s	5n6s_A	2wbg	2wbg__chain0	100.0	100.0	100.0	443	443	443	0.0	932.0
5n7p	5n7p_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5n7u	5n7u_A	1q8t	1q8t__chain0	97.1	96.3	99.7	340	353	341	6.69e-250	673.0
5nb7	5nb7_A	1k1i	1k1i__chain0	35.3	99.6	99.6	232	230	223	4.57e-47	149.0
5ncl	5ncl_A	3ag9	3ag9__chain0	36.3	69.9	87.5	311	418	319	5.929999999999999e-61	194.0
5ne2	5ne2_A	4de2	4de2__chain0	50.2	92.6	96.2	251	271	260	1.44e-76	227.0
5nfp	5nfp_A	3b5r	3b5r__chain0	50.6	99.6	100.0	247	247	247	6.55e-91	262.0
5nft	5nft_A	3b5r	3b5r__chain0	51.0	99.2	100.0	247	248	247	1.68e-91	264.0
5nj7	5nj7_A	1o0h	1o0h__chain0	100.0	100.0	100.0	124	124	124	4.43e-90	250.0
5nk0	5nk0_A	3qgy	3qgy__chain0	41.0	90.8	98.8	249	273	245	4.14e-62	190.0
5nk1	5nk1_A	3mss	3mss__chain0	42.4	88.7	93.6	255	284	264	3.56e-68	206.0
5nk5	5nk5_A	3k5v	3k5v__chain0	41.8	89.5	88.5	263	287	286	3.44e-66	202.0
5nke	5nke_A	3k5v	3k5v__chain0	42.2	89.4	88.5	263	292	286	7.08e-70	212.0
5nkf	5nkf_A	3k5v	3k5v__chain0	42.4	89.3	88.5	262	291	286	6.84e-70	212.0
5nrw	5nrw_A	3p5o	3p5o__chain0	33.3	88.7	79.5	102	115	127	7.61e-18	67.4
5ns8	5ns8_A	2wbg	2wbg__chain0	49.8	99.3	98.9	444	440	443	3.69e-155	441.0
5ns9	5ns9_A	2al5	2al5__chain0	98.8	98.5	100.0	260	264	260	1.21e-191	518.0
5nuk	5nuk_A	3uev	3uev__chain0	97.4	100.0	98.1	155	155	158	9.06e-110	303.0
5num	5num_A	3uex	3uex__chain0	97.5	99.4	98.7	157	158	159	2.6000000000000002e-110	304.0
5nxd	5nxd_A	3mss	3mss__chain0	30.3	87.1	91.7	254	271	264	2.0599999999999998e-30	108.0
5nxe	5nxe_B	4j21	4j21__chain0	100.0	100.0	77.5	162	162	209	1.65e-123	340.0
5nxm	5nxm_A	4jsz	4jsz__chain0	99.6	99.6	100.0	257	258	257	5.81e-199	536.0
5nyi	5nyi_A	1yc1	1yc1__chain0	92.8	100.0	99.5	209	209	210	2.41e-140	384.0
5nzz	5nzz_E	2zb1	2zb1__chain0	98.0	99.7	100.0	347	345	345	4.1300000000000003e-252	678.0
5o0y	5o0y_A	2wtv	2wtv__chain0	31.4	95.1	92.4	274	288	264	1.19e-28	104.0
5o12	5o12_A	3jya	3jya__chain0	97.8	100.0	99.3	272	266	274	2.71e-201	543.0
5o13	5o13_A	3jya	3jya__chain0	100.0	100.0	99.3	272	272	274	1.7300000000000003e-210	567.0
5o38	5o38_A	3p5o	3p5o__chain0	41.7	95.6	83.5	108	113	127	1.1500000000000002e-27	92.4
5o39	5o39_A	3p5o	3p5o__chain0	46.5	88.4	75.6	99	112	127	1.11e-27	92.4
5o3a	5o3a_A	3p5o	3p5o__chain0	41.7	100.0	83.5	108	108	127	4.76e-28	93.2
5o3b	5o3b_A	3p5o	3p5o__chain0	41.7	100.0	83.5	108	108	127	4.76e-28	93.2
5o3c	5o3c_A	3p5o	3p5o__chain0	41.7	97.3	83.5	108	111	127	1.07e-27	92.4
5o3d	5o3d_A	3p5o	3p5o__chain0	41.7	96.4	83.5	108	112	127	1.11e-27	92.4
5o3e	5o3e_A	3p5o	3p5o__chain0	41.7	99.1	83.5	108	109	127	7e-28	92.8
5o3f	5o3f_A	3p5o	3p5o__chain0	41.7	98.2	83.5	108	110	127	7.26e-28	92.8
5o3g	5o3g_B	3p5o	3p5o__chain0	41.7	99.1	83.5	108	109	127	7e-28	92.8
5o3h	5o3h_A	3p5o	3p5o__chain0	41.7	99.1	83.5	108	109	127	7e-28	92.8
5o3i	5o3i_A	3p5o	3p5o__chain0	46.5	89.2	75.6	99	111	127	1.07e-27	92.4
5o50	5o50_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5o52	5o52_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5o54	5o54_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5o56	5o56_A	3ebp	3ebp__chain0	99.9	100.0	100.0	810	810	810	0.0	1637.0
5o90	5o90_A	4f9w	4f9w__chain0	95.3	99.7	100.0	339	330	336	3.43e-238	642.0
5o97	5o97_A	3p5o	3p5o__chain0	100.0	100.0	100.0	127	127	127	1.07e-96	267.0
5o9a	5o9a_A	2al5	2al5__chain0	99.2	98.5	100.0	260	264	260	4.24e-192	520.0
5oa0	5oa0_B	2xys	2xys__chain0	97.6	97.6	100.0	205	210	205	1.82e-150	410.0
5oal	5oal_A	2xys	2xys__chain0	97.6	99.5	100.0	205	206	205	1.54e-150	410.0
5od7	5od7_A	3b27	3b27__chain0	100.0	100.0	97.2	209	209	215	1.69e-148	405.0
5oew	5oew_A	2al5	2al5__chain0	100.0	98.9	99.6	259	262	260	1.9400000000000002e-192	520.0
5og7	5og7_A	2v00	2v00__chain0	100.0	100.0	100.0	330	330	330	8.07e-231	623.0
5ogh	5ogh_A	1o0h	1o0h__chain0	100.0	100.0	100.0	124	124	124	4.43e-90	250.0
5ogj	5ogj_A	4jsz	4jsz__chain0	60.2	98.8	99.2	256	259	257	7.22e-115	324.0
5ogo	5ogo_A	4jsz	4jsz__chain0	96.5	99.6	100.0	257	258	257	2.97e-192	520.0
5ohh	5ohh_B	4jsz	4jsz__chain0	60.2	99.2	99.2	256	258	257	6.95e-115	324.0
5oi2	5oi2_A	3ao4	3ao4__chain1	94.0	99.2	100.0	133	131	133	2.2899999999999998e-89	249.0
5oi5	5oi5_A	3ao4	3ao4__chain1	94.0	99.2	100.0	133	131	133	2.2899999999999998e-89	249.0
5oi8	5oi8_A	3ao4	3ao4__chain1	94.0	99.2	100.0	133	131	133	1.61e-89	249.0
5oia	5oia_A	3ao4	3ao4__chain1	94.0	99.2	100.0	133	131	133	1.61e-89	249.0
5okk	5okk_A	2cet	2cet__chain0	38.4	99.6	100.0	474	474	435	1.07e-107	320.0
5okq	5okq_A	2cet	2cet__chain0	38.4	99.6	100.0	474	474	435	1.07e-107	320.0
5okr	5okr_A	2cet	2cet__chain0	38.4	99.6	100.0	474	474	435	1.07e-107	320.0
5oks	5oks_A	2cet	2cet__chain0	38.4	99.6	100.0	474	474	435	1.07e-107	320.0
5omg	5omg_A	4f9w	4f9w__chain0	98.5	99.4	100.0	338	337	336	1.61e-247	666.0
5omh	5omh_A	4f9w	4f9w__chain0	96.4	99.7	100.0	336	325	336	2.3e-237	640.0
5omy	5omy_A	4eor	4eor__chain0	31.7	88.9	98.0	303	332	294	1.57e-39	135.0
5oni	5oni_A	4eor	4eor__chain0	31.7	88.3	98.0	303	334	294	3.23e-39	134.0
5ooi	5ooi_A	4eor	4eor__chain0	32.9	89.7	98.0	304	329	294	5.06e-41	139.0
5oop	5oop_A	2br1	2br1__chain0	95.1	100.0	97.1	264	261	272	2.04e-192	521.0
5oor	5oor_A	1nvq	1nvq__chain0	95.8	96.3	100.0	264	273	264	1.22e-192	521.0
5op7	5op7_A	1nvq	1nvq__chain0	95.4	100.0	98.5	261	261	264	3.5699999999999995e-191	517.0
5orn	5orn_A	3e5a	3e5a__chain0	99.2	99.2	99.2	263	265	265	2.0099999999999999e-196	531.0
5oro	5oro_A	3e5a	3e5a__chain0	99.2	99.2	99.2	263	265	265	2.0099999999999999e-196	531.0
5orp	5orp_A	3e5a	3e5a__chain0	99.2	99.2	99.2	263	265	265	2.0099999999999999e-196	531.0
5ors	5ors_A	3e5a	3e5a__chain0	99.2	99.2	99.2	263	265	265	2.0099999999999999e-196	531.0
5osp	5osp_A	4eor	4eor__chain0	31.7	90.2	98.0	303	327	294	1.95e-39	134.0
5osr	5osr_A	4eor	4eor__chain0	31.7	90.2	98.0	303	327	294	1.95e-39	134.0
5osu	5osu_A	4eor	4eor__chain0	31.7	90.2	98.0	303	327	294	1.95e-39	134.0
5osz	5osz_A	4eor	4eor__chain0	31.7	90.2	98.0	303	327	294	1.95e-39	134.0
5ot5	5ot5_B	4eor	4eor__chain0	31.6	90.2	97.3	301	325	294	2.73e-38	131.0
5otd	5otd_B	4eor	4eor__chain0	31.6	90.4	97.3	301	324	294	2.66e-38	131.0
5ote	5ote_A	1q8t	1q8t__chain0	37.0	73.2	85.0	303	407	341	4.1e-65	205.0
5otf	5otf_A	1q8t	1q8t__chain0	36.7	73.0	85.0	305	411	341	1.2800000000000001e-64	204.0
5oth	5oth_B	4eor	4eor__chain0	31.6	90.4	97.3	301	324	294	2.66e-38	131.0
5oti	5oti_A	4eor	4eor__chain0	31.7	90.2	98.0	303	327	294	1.95e-39	134.0
